Incident_ID,Asset_ID,Serial_Number,Incident_Date,Issue_Type,Resolution_Days,Repair_Cost
INC002764,AST004447,MIC5874024446,2021-10-26,Hardware Failure,15,262.83
INC002765,AST004451,APP1052654450,2023-10-22,Network Issue,14,164.88
INC002766,AST004451,APP1052654450,2019-12-27,Network Issue,14,276.6
INC002767,AST004452,MIC4795884451,2024-10-22,Network Issue,8,65.05
INC002768,AST004459,LEN3903314458,2021-09-09,Network Issue,12,490.77
INC002769,AST004459,LEN3903314458,2022-12-01,Network Issue,1,93.21
INC002770,AST004465,MIC3637174464,2022-06-18,Network Issue,5,484.76
INC002771,AST004470,MIC7615614469,2023-04-13,Network Issue,5,117.01
INC002772,AST004470,MIC7615614469,2021-09-25,Performance Issue,5,407.16
INC002773,AST004474,HP3548234473,2024-10-26,Performance Issue,5,279.14
INC002774,AST004474,HP3548234473,2021-11-13,Network Issue,9,87.5
INC002775,AST004475,APP6535844474,2024-08-05,Network Issue,6,74.6
INC002776,AST004484,HP7593234483,2022-12-14,Network Issue,8,256.57
INC002777,AST004485,HP3932244484,2022-12-22,Software Issue,2,451.59
INC002778,AST004485,HP3932244484,2020-05-20,Performance Issue,5,484.63
INC002779,AST004485,HP3932244484,2024-07-28,Software Issue,15,145.64
INC002780,AST004497,LEN2189744496,2022-06-11,Performance Issue,14,147.51
INC002781,AST004497,LEN2189744496,2021-07-12,Hardware Failure,3,327.17
INC002782,AST004497,LEN2189744496,2021-04-05,Hardware Failure,13,161.25
INC002783,AST004498,MIC4089124497,2021-12-27,Software Issue,15,216.14
INC002784,AST004498,MIC4089124497,2021-08-09,Network Issue,11,360.03
INC002785,AST004499,APP4362314498,2024-01-20,Software Issue,8,86.07
INC002786,AST004499,APP4362314498,2022-10-23,Performance Issue,3,460.94
INC002787,AST004501,DEL6090134500,2024-09-29,Software Issue,2,374.32
INC002788,AST004501,DEL6090134500,2022-05-31,Network Issue,5,441.31
INC002789,AST004506,MIC9188124505,2020-07-23,Hardware Failure,2,72.96
INC002790,AST004506,MIC9188124505,2023-03-28,Hardware Failure,11,114.22
INC002791,AST004506,MIC9188124505,2020-02-03,Software Issue,15,172.45
INC002792,AST004507,LEN5786414506,2023-05-01,Performance Issue,9,201.3
INC002793,AST004507,LEN5786414506,2022-07-16,Hardware Failure,15,197.51
INC002794,AST004510,MIC8206254509,2023-07-24,Performance Issue,4,410.28
INC002795,AST004514,DEL3837604513,2020-01-09,Network Issue,2,59.54
INC002796,AST004514,DEL3837604513,2019-01-21,Hardware Failure,14,290.63
INC002797,AST004520,DEL1305794519,2020-02-01,Network Issue,2,141.35
INC002798,AST004520,DEL1305794519,2021-03-30,Network Issue,12,349.53
INC002799,AST004528,DEL7599764527,2022-07-12,Software Issue,3,162.69
INC002800,AST004528,DEL7599764527,2021-02-04,Hardware Failure,15,388.93
INC002801,AST004533,LEN1323774532,2021-06-25,Performance Issue,6,167.36
INC002802,AST004533,LEN1323774532,2019-05-02,Software Issue,4,333.03
INC002803,AST004536,DEL7148074535,2023-03-30,Hardware Failure,2,338.46
INC002804,AST004536,DEL7148074535,2022-08-01,Network Issue,1,81.41
INC002805,AST004542,HP9322294541,2024-10-21,Performance Issue,5,148.57
INC002806,AST004542,HP9322294541,2024-10-21,Network Issue,8,251.89
INC002807,AST004542,HP9322294541,2024-10-30,Hardware Failure,9,424.76
INC002808,AST004547,MIC2416804546,2021-12-11,Hardware Failure,11,82.8
INC002809,AST004547,MIC2416804546,2023-02-23,Hardware Failure,8,180.49
INC002810,AST004548,APP8173864547,2019-11-27,Hardware Failure,5,91.31
INC002811,AST004549,APP4363294548,2024-07-04,Software Issue,3,136.66
INC002812,AST004549,APP4363294548,2024-07-07,Network Issue,4,57.58
INC002813,AST004549,APP4363294548,2024-02-26,Network Issue,7,149.27
INC002814,AST004559,HP3628174558,2023-01-18,Software Issue,9,155.77
INC002815,AST004561,MIC5654104560,2020-06-01,Network Issue,6,221.45
INC002816,AST004561,MIC5654104560,2022-06-21,Hardware Failure,14,155.1
INC002817,AST004562,APP7529884561,2020-01-04,Performance Issue,8,283.65
INC002818,AST004562,APP7529884561,2022-04-23,Performance Issue,3,439.08
INC002819,AST004562,APP7529884561,2019-06-25,Hardware Failure,4,175.31
INC002820,AST004564,DEL3279624563,2024-04-18,Performance Issue,9,225.9
INC002821,AST004568,DEL2178154567,2021-01-06,Hardware Failure,11,465.76
INC002822,AST004568,DEL2178154567,2024-02-02,Software Issue,3,330.64
INC002823,AST004570,LEN1537614569,2024-03-23,Network Issue,10,228.82
INC002824,AST004570,LEN1537614569,2024-07-26,Software Issue,12,446.7
INC002825,AST004570,LEN1537614569,2021-04-27,Performance Issue,9,402.68
INC002826,AST004571,MIC4054144570,2019-05-06,Performance Issue,15,141.39
INC002827,AST004571,MIC4054144570,2024-10-12,Performance Issue,7,141.14
INC002828,AST004574,DEL2854834573,2021-04-08,Software Issue,15,469.86
INC002829,AST004574,DEL2854834573,2022-01-15,Network Issue,10,481.67
INC002830,AST004576,APP9967304575,2019-11-13,Performance Issue,4,403.18
INC002831,AST004576,APP9967304575,2024-02-17,Software Issue,1,321.32
INC002832,AST004580,HP4374064579,2024-05-29,Software Issue,11,178.79
INC002833,AST004580,HP4374064579,2021-08-01,Network Issue,11,434.28
INC002834,AST004580,HP4374064579,2023-02-17,Software Issue,2,304.6
INC002835,AST004583,APP2078184582,2022-03-30,Performance Issue,9,207.11
INC002836,AST004589,DEL9709844588,2021-07-15,Hardware Failure,12,412.53
INC002837,AST004589,DEL9709844588,2024-01-25,Software Issue,13,334.21
INC002838,AST004589,DEL9709844588,2022-05-26,Hardware Failure,11,150.82
INC002839,AST004591,DEL2584184590,2022-11-14,Network Issue,14,399.67
INC002840,AST004591,DEL2584184590,2023-02-21,Software Issue,1,344.09
INC002841,AST004592,MIC1347464591,2021-11-14,Network Issue,7,191.85
INC002842,AST004598,MIC7304004597,2022-09-28,Software Issue,3,340.57
INC002843,AST004598,MIC7304004597,2023-07-30,Performance Issue,11,85.86
INC002844,AST004598,MIC7304004597,2022-10-01,Performance Issue,15,300.87
INC002845,AST004601,APP9298684600,2022-03-10,Software Issue,2,277.1
INC002846,AST004603,HP2639414602,2024-10-23,Network Issue,2,104.39
INC002847,AST004603,HP2639414602,2024-09-26,Network Issue,12,72.12
INC002848,AST004603,HP2639414602,2024-07-29,Performance Issue,14,315.23
INC002849,AST004605,MIC5660274604,2019-12-28,Software Issue,4,262.06
INC002850,AST004606,HP5376414605,2022-04-25,Hardware Failure,8,184.1
INC002851,AST004610,MIC1750584609,2022-01-28,Performance Issue,11,426.89
INC002852,AST004614,APP2656574613,2023-03-09,Hardware Failure,10,332.6
INC002853,AST004616,DEL9867714615,2024-06-11,Hardware Failure,8,475.22
INC002854,AST004616,DEL9867714615,2024-07-24,Performance Issue,9,413.77
INC002855,AST004616,DEL9867714615,2024-09-06,Performance Issue,7,143.48
INC002856,AST004619,HP7386784618,2022-05-31,Performance Issue,9,441.55
INC002857,AST004619,HP7386784618,2023-11-17,Performance Issue,8,221.72
INC002858,AST004621,APP3710434620,2023-04-03,Hardware Failure,4,179.09
INC002859,AST004621,APP3710434620,2024-09-09,Software Issue,13,107.08
INC002860,AST004621,APP3710434620,2023-12-26,Network Issue,4,458.06
INC002861,AST004622,APP2449314621,2024-10-09,Network Issue,8,411.09
INC002862,AST004622,APP2449314621,2021-03-26,Hardware Failure,3,410.0
INC002863,AST004623,LEN6529504622,2024-10-31,Performance Issue,3,166.67
INC002864,AST004626,APP1792594625,2024-06-24,Software Issue,6,302.13
INC002865,AST004627,DEL6332324626,2024-09-17,Software Issue,13,457.36
INC002866,AST004628,LEN7423974627,2022-11-01,Performance Issue,14,447.09
INC002867,AST004628,LEN7423974627,2022-08-20,Performance Issue,10,170.22
INC002868,AST004628,LEN7423974627,2024-07-18,Hardware Failure,15,301.03
INC002869,AST004629,DEL1623974628,2023-11-19,Software Issue,12,315.88
INC002870,AST004629,DEL1623974628,2022-02-19,Network Issue,9,376.58
INC002871,AST004634,DEL1220244633,2020-12-20,Network Issue,7,123.61
INC002872,AST004634,DEL1220244633,2023-05-24,Software Issue,11,77.84
INC002873,AST004634,DEL1220244633,2024-03-13,Network Issue,5,325.82
INC002874,AST004637,HP9201874636,2024-06-20,Performance Issue,13,419.31
INC002875,AST004637,HP9201874636,2024-09-28,Hardware Failure,3,424.85
INC002876,AST004637,HP9201874636,2024-06-06,Hardware Failure,13,312.96
INC002877,AST004639,HP9216864638,2020-12-23,Software Issue,14,423.17
INC002878,AST004639,HP9216864638,2023-06-14,Software Issue,12,168.0
INC002879,AST004639,HP9216864638,2020-03-08,Software Issue,10,98.59
INC002880,AST004645,HP1033594644,2024-08-05,Network Issue,7,459.66
INC002881,AST004645,HP1033594644,2024-09-27,Performance Issue,1,163.14
INC002882,AST004646,LEN3878494645,2024-01-04,Software Issue,13,374.21
INC002883,AST004646,LEN3878494645,2023-07-12,Performance Issue,14,102.74
INC002884,AST004648,APP1110384647,2024-08-19,Performance Issue,8,410.1
INC002885,AST004649,DEL4130194648,2019-11-25,Performance Issue,10,174.93
INC002886,AST004657,HP3670934656,2023-01-30,Software Issue,10,158.53
INC002887,AST004657,HP3670934656,2023-12-23,Software Issue,14,122.45
INC002888,AST004658,DEL6043664657,2023-12-10,Software Issue,10,137.7
INC002889,AST004666,MIC5895494665,2022-11-29,Hardware Failure,1,57.47
INC002890,AST004666,MIC5895494665,2024-08-12,Hardware Failure,15,97.36
INC002891,AST004668,APP4445084667,2024-03-05,Network Issue,14,223.99
INC002892,AST004668,APP4445084667,2021-10-20,Network Issue,2,368.29
INC002893,AST004668,APP4445084667,2024-03-02,Software Issue,15,243.38
INC002894,AST004670,DEL3744594669,2021-05-22,Software Issue,3,401.26
INC002895,AST004670,DEL3744594669,2021-03-17,Hardware Failure,13,497.37
INC002896,AST004670,DEL3744594669,2022-04-01,Hardware Failure,4,365.62
INC002897,AST004675,APP9489384674,2020-11-01,Performance Issue,15,291.7
INC002898,AST004678,HP5883654677,2022-02-21,Performance Issue,9,366.55
INC002899,AST004678,HP5883654677,2023-05-16,Software Issue,14,383.88
INC002900,AST004683,LEN6762054682,2023-12-09,Performance Issue,11,111.07
INC002901,AST004683,LEN6762054682,2021-01-11,Network Issue,14,481.88
INC002902,AST004683,LEN6762054682,2021-03-26,Software Issue,4,69.58
INC002903,AST004685,HP6994564684,2024-07-30,Software Issue,5,174.69
INC002904,AST004686,LEN9372194685,2021-04-06,Network Issue,8,430.56
INC002905,AST004686,LEN9372194685,2022-11-04,Software Issue,5,348.96
INC002906,AST004691,HP7805224690,2022-03-26,Network Issue,10,390.99
INC002907,AST004691,HP7805224690,2023-12-19,Software Issue,6,443.54
INC002908,AST004693,HP9529244692,2022-07-05,Network Issue,12,79.2
INC002909,AST004693,HP9529244692,2022-01-24,Software Issue,10,473.65
INC002910,AST004693,HP9529244692,2024-04-02,Software Issue,1,52.38
INC002911,AST004698,APP9935254697,2019-05-26,Hardware Failure,15,125.37
INC002912,AST004701,MIC9868814700,2024-04-05,Software Issue,7,443.69
INC002913,AST004701,MIC9868814700,2023-06-16,Network Issue,1,442.78
INC002914,AST004707,LEN4783844706,2024-09-19,Network Issue,8,53.73
INC002915,AST004709,APP4171014708,2023-10-05,Software Issue,11,216.2
INC002916,AST004709,APP4171014708,2023-07-15,Network Issue,12,288.33
INC002917,AST004709,APP4171014708,2022-04-11,Software Issue,10,408.9
INC002918,AST004713,MIC6406404712,2021-07-22,Performance Issue,5,291.02
INC002919,AST004713,MIC6406404712,2024-08-08,Hardware Failure,14,228.32
INC002920,AST004713,MIC6406404712,2019-12-17,Hardware Failure,8,251.08
INC002921,AST004717,LEN4461054716,2024-07-16,Software Issue,12,465.38
INC002922,AST004717,LEN4461054716,2020-10-30,Hardware Failure,3,196.99
INC002923,AST004719,HP3621594718,2023-07-14,Hardware Failure,9,154.5
INC002924,AST004722,DEL8760324721,2023-11-15,Performance Issue,12,328.35
INC002925,AST004722,DEL8760324721,2021-11-29,Software Issue,1,319.99
INC002926,AST004724,DEL2371444723,2024-07-07,Software Issue,7,470.99
INC002927,AST004728,APP2810964727,2023-10-02,Software Issue,10,203.74
INC002928,AST004728,APP2810964727,2023-08-23,Performance Issue,1,460.38
INC002929,AST004728,APP2810964727,2020-02-25,Software Issue,1,246.14
INC002930,AST004732,LEN1056384731,2024-06-22,Hardware Failure,7,156.09
INC002931,AST004734,APP1509294733,2021-04-11,Performance Issue,13,132.9
INC002932,AST004734,APP1509294733,2022-08-24,Network Issue,8,195.19
INC002933,AST004734,APP1509294733,2022-03-01,Performance Issue,7,332.7
INC002934,AST004735,MIC3377434734,2022-07-17,Network Issue,14,111.38
INC002935,AST004740,LEN2924444739,2021-10-10,Performance Issue,10,489.9
INC002936,AST004740,LEN2924444739,2023-07-25,Hardware Failure,4,454.02
INC002937,AST004740,LEN2924444739,2023-02-16,Network Issue,13,356.04
INC002938,AST004743,APP4298774742,2024-04-09,Network Issue,5,53.89
INC002939,AST004743,APP4298774742,2024-06-16,Hardware Failure,7,156.3
INC002940,AST004743,APP4298774742,2022-01-27,Software Issue,6,253.54
INC002941,AST004745,LEN5908594744,2019-12-26,Performance Issue,13,302.05
INC002942,AST004745,LEN5908594744,2021-08-18,Software Issue,12,469.17
INC002943,AST004746,LEN5879974745,2024-06-28,Hardware Failure,3,243.78
INC002944,AST004746,LEN5879974745,2021-10-09,Hardware Failure,3,216.95
INC002945,AST004746,LEN5879974745,2022-10-27,Software Issue,8,404.78
INC002946,AST004748,APP1624364747,2022-09-27,Network Issue,2,290.65
INC002947,AST004750,HP7971144749,2023-09-21,Network Issue,12,93.25
INC002948,AST004756,MIC3390184755,2024-08-06,Hardware Failure,13,359.65
INC002949,AST004756,MIC3390184755,2020-05-18,Software Issue,8,311.24
INC002950,AST004759,HP8608614758,2021-07-06,Performance Issue,5,152.81
INC002951,AST004759,HP8608614758,2020-04-09,Performance Issue,4,57.25
INC002952,AST004766,HP5463184765,2022-11-01,Hardware Failure,6,482.88
INC002953,AST004768,APP9317064767,2024-05-11,Software Issue,15,456.33
INC002954,AST004769,DEL7594364768,2023-02-22,Performance Issue,11,449.33
INC002955,AST004770,MIC3672964769,2024-06-18,Hardware Failure,15,117.82
INC002956,AST004770,MIC3672964769,2020-04-22,Software Issue,3,60.71
INC002957,AST004771,DEL8780764770,2019-09-13,Network Issue,9,474.04
INC002958,AST004771,DEL8780764770,2020-09-03,Software Issue,9,269.88
INC002959,AST004771,DEL8780764770,2023-07-13,Software Issue,6,218.63
INC002960,AST004775,LEN3885664774,2024-08-04,Hardware Failure,4,162.18
INC002961,AST004775,LEN3885664774,2022-06-15,Performance Issue,10,472.73
INC002962,AST004776,APP8136754775,2022-04-28,Hardware Failure,15,212.51
INC002963,AST004776,APP8136754775,2024-06-26,Network Issue,4,53.92
INC002964,AST004776,APP8136754775,2023-09-13,Network Issue,1,144.14
INC002965,AST004778,DEL3598954777,2024-05-29,Network Issue,2,460.61
INC002966,AST004778,DEL3598954777,2023-06-17,Hardware Failure,7,250.3
INC002967,AST004778,DEL3598954777,2023-06-20,Network Issue,15,223.57
INC002968,AST004781,DEL9011374780,2024-05-02,Network Issue,10,419.93
INC002969,AST004790,APP3385504789,2024-10-31,Hardware Failure,8,490.71
INC002970,AST004791,MIC5512764790,2020-08-22,Hardware Failure,14,121.98
INC002971,AST004792,DEL5156794791,2022-05-19,Software Issue,5,68.96
INC002972,AST004792,DEL5156794791,2022-01-24,Software Issue,15,159.49
INC002973,AST004792,DEL5156794791,2023-03-01,Hardware Failure,5,344.47
INC002974,AST004793,HP9655274792,2022-01-05,Software Issue,14,234.03
INC002975,AST004793,HP9655274792,2021-07-13,Software Issue,4,301.73
INC002976,AST004793,HP9655274792,2021-08-25,Network Issue,5,168.92
INC002977,AST004794,APP2540244793,2024-10-31,Performance Issue,13,404.24
INC002978,AST004796,HP4383244795,2023-08-27,Network Issue,4,246.04
INC002979,AST004797,MIC5306354796,2021-08-29,Network Issue,11,217.16
INC002980,AST004800,MIC1026684799,2022-02-24,Performance Issue,2,254.08
INC002981,AST004800,MIC1026684799,2019-08-08,Hardware Failure,7,286.26
INC002982,AST004802,APP4707314801,2021-02-05,Performance Issue,6,237.96
INC002983,AST004802,APP4707314801,2024-08-30,Performance Issue,1,332.55
INC002984,AST004804,MIC2646854803,2022-12-01,Performance Issue,15,446.83
INC002985,AST004804,MIC2646854803,2023-08-02,Network Issue,15,232.48
INC002986,AST004809,DEL9906724808,2022-06-29,Performance Issue,14,277.77
INC002987,AST004810,MIC7352324809,2024-07-23,Performance Issue,14,57.75
INC002988,AST004810,MIC7352324809,2021-08-25,Hardware Failure,6,153.29
INC002989,AST004812,MIC8549314811,2022-03-23,Hardware Failure,1,404.84
INC002990,AST004812,MIC8549314811,2024-09-16,Network Issue,4,406.63
INC002991,AST004812,MIC8549314811,2024-02-09,Hardware Failure,6,351.06
INC002992,AST004816,APP3836664815,2023-08-11,Performance Issue,6,358.31
INC002993,AST004816,APP3836664815,2021-12-19,Network Issue,15,369.78
INC002994,AST004820,DEL9742704819,2022-01-08,Software Issue,11,118.19
INC002995,AST004826,LEN2597944825,2024-08-27,Performance Issue,15,127.3
INC002996,AST004826,LEN2597944825,2024-04-17,Hardware Failure,13,162.49
INC002997,AST004826,LEN2597944825,2023-10-30,Software Issue,14,388.54
INC002998,AST004830,LEN4173494829,2021-08-04,Network Issue,10,406.67
INC002999,AST004831,DEL8543974830,2024-09-02,Network Issue,8,365.82
INC003000,AST004834,LEN7018314833,2024-09-15,Network Issue,13,486.39
INC003001,AST004835,LEN1532854834,2021-10-09,Performance Issue,13,377.31
INC003002,AST004842,DEL6891464841,2022-11-14,Network Issue,12,267.47
INC003003,AST004843,APP9372724842,2024-05-09,Network Issue,10,311.11
INC003004,AST004843,APP9372724842,2022-01-10,Performance Issue,13,79.65
INC003005,AST004850,DEL3626314849,2024-04-04,Software Issue,15,399.71
INC003006,AST004854,APP3526384853,2022-09-11,Software Issue,4,450.98
INC003007,AST004854,APP3526384853,2023-06-21,Hardware Failure,12,249.04
INC003008,AST004855,APP2177154854,2022-09-25,Performance Issue,12,266.26
INC003009,AST004855,APP2177154854,2023-09-26,Hardware Failure,15,317.05
INC003010,AST004856,LEN8396154855,2024-05-21,Hardware Failure,11,86.69
INC003011,AST004856,LEN8396154855,2024-07-11,Performance Issue,14,221.67
INC003012,AST004856,LEN8396154855,2024-10-12,Hardware Failure,6,360.0
INC003013,AST004862,LEN5374814861,2023-03-26,Performance Issue,13,481.02
INC003014,AST004862,LEN5374814861,2021-08-06,Hardware Failure,8,146.46
INC003015,AST004863,MIC7075174862,2022-03-22,Network Issue,12,216.92
INC003016,AST004863,MIC7075174862,2022-03-24,Hardware Failure,7,85.29
INC003017,AST004863,MIC7075174862,2023-09-29,Performance Issue,6,112.73
INC003018,AST004870,DEL2221674869,2019-12-24,Software Issue,13,483.26
INC003019,AST004871,LEN1828154870,2022-10-07,Performance Issue,11,104.47
INC003020,AST004873,HP1858734872,2024-07-29,Performance Issue,15,365.28
INC003021,AST004875,HP5541994874,2023-10-17,Software Issue,13,118.61
INC003022,AST004885,MIC6575024884,2023-04-22,Performance Issue,15,454.86
INC003023,AST004885,MIC6575024884,2023-01-27,Software Issue,1,267.11
INC003024,AST004885,MIC6575024884,2024-07-27,Hardware Failure,13,140.75
INC003025,AST004887,DEL9396344886,2022-02-14,Software Issue,13,421.61
INC003026,AST004887,DEL9396344886,2023-03-10,Performance Issue,2,350.84
INC003027,AST004887,DEL9396344886,2022-05-06,Network Issue,10,50.54
INC003028,AST004894,MIC3188924893,2024-08-04,Hardware Failure,5,448.95
INC003029,AST004894,MIC3188924893,2022-05-16,Software Issue,10,274.04
INC003030,AST004895,DEL9697904894,2023-03-28,Network Issue,10,290.18
INC003031,AST004895,DEL9697904894,2024-07-16,Software Issue,11,291.14
INC003032,AST004898,APP5559904897,2024-03-15,Hardware Failure,5,141.11
INC003033,AST004899,DEL8477744898,2024-06-12,Hardware Failure,14,312.24
