Asset_ID,Serial_Number,Manufacturer,Model,Asset_Type,Purchase_Date,Purchase_Cost,Warranty_End_Date,Region,Department,Assigned_User,Status,OS_Version,Encryption_Status,Last_Login_Days_Ago,Avg_CPU_Usage_Percent,Disk_Usage_Percent,Has_Failed,Age_Years
AST004150,DEL4097134149,Dell,Latitude 7420,Laptop,2018-04-03,1937.16,2021-04-02,North America,Marketing,user4966,Disposed,Ubuntu 20.04,Encrypted,760,0.0,0.0,No,6.58
AST004151,HP3617224150,HP,ProBook 450,Tablet,2023-01-19,1025.64,2024-01-19,Latin America,Engineering,user5761,Active,,Encrypted,4,78.96,31.02,No,1.78
AST004152,APP1180124151,Apple,"MacBook Pro 16""",Desktop,2019-09-16,1796.12,2024-09-14,Latin America,HR,user7167,Retired,Windows 11,Encrypted,1394,0.0,0.0,No,5.13
AST004153,APP8650574152,Apple,MacBook Air M1,Server,2020-05-13,17762.29,2025-05-12,North America,Marketing,user1903,Active,,,1,31.34,64.3,No,4.47
AST004154,HP3694024153,HP,EliteDesk 800,Laptop,2018-09-29,1383.62,2023-09-28,Asia Pacific,Operations,user9968,In Repair,Ubuntu 22.04,Encrypted,14,20.71,46.18,Yes,6.09
AST004155,MIC2583054154,Microsoft,Surface Book 3,Server,2018-11-29,11024.78,2021-11-28,Latin America,Sales,user6592,Retired,,,1575,0.0,0.0,No,5.92
AST004156,DEL2096864155,Dell,Latitude 7420,Desktop,2019-06-29,815.84,2020-06-28,Latin America,HR,user1263,Disposed,macOS Ventura,Encrypted,1735,0.0,0.0,Yes,5.34
AST004157,HP5441694156,HP,EliteBook 840,Tablet,2018-12-09,688.65,2023-12-08,North America,IT,user4097,In Storage,,Encrypted,146,0.0,44.4,No,5.89
AST004158,HP5883724157,HP,EliteBook 840,Tablet,2023-09-01,1143.1,2026-08-31,North America,Operations,user1855,Active,,Encrypted,3,61.37,49.48,No,1.17
AST004159,HP2454434158,HP,ProLiant DL380,Monitor,2024-04-08,798.76,2027-04-08,Latin America,Finance,user9076,Active,,,6,60.81,31.79,No,0.56
AST004160,HP7241084159,HP,EliteBook 840,Monitor,2022-11-14,613.8,2027-11-13,North America,Sales,user9979,Active,,,7,52.25,61.29,No,1.96
AST004161,HP6296194160,HP,ProBook 450,Monitor,2019-02-23,280.87,2024-02-22,Europe,Operations,user4346,Retired,,,213,0.0,0.0,No,5.69
AST004162,APP1240974161,Apple,"MacBook Pro 16""",Tablet,2020-09-28,1520.76,2025-09-27,Europe,HR,,Disposed,,Encrypted,797,0.0,0.0,Yes,4.09
AST004163,HP3546394162,HP,ProLiant DL380,Server,2021-07-23,11500.64,2024-07-22,North America,Engineering,user9832,Disposed,,,541,0.0,0.0,No,3.27
AST004164,HP2019254163,HP,EliteBook 840,Server,2018-02-06,13988.47,2019-02-06,Asia Pacific,IT,user6444,Disposed,,,1280,0.0,0.0,Yes,6.73
AST004165,DEL8997614164,Dell,PowerEdge R740,Tablet,2019-11-26,1198.73,2020-11-25,Asia Pacific,Engineering,user1155,Active,,Encrypted,6,29.32,36.62,No,4.93
AST004166,LEN7546194165,Lenovo,ThinkCentre M90,Laptop,2023-07-31,2258.03,2024-07-30,Asia Pacific,Marketing,user6330,Active,macOS Sonoma,Encrypted,3,57.64,46.89,No,1.25
AST004167,LEN9319044166,Lenovo,ThinkCentre M90,Server,2019-01-03,7037.11,2020-01-03,Asia Pacific,Operations,user2804,Retired,,,787,0.0,0.0,Yes,5.83
AST004168,MIC2442124167,Microsoft,Surface Go 3,Tablet,2024-04-04,1431.37,2029-04-03,North America,Operations,user6837,Active,,Encrypted,4,26.83,86.76,No,0.57
AST004169,MIC2695584168,Microsoft,Surface Pro 8,Desktop,2019-02-03,1564.19,2022-02-02,North America,Marketing,user9465,In Storage,macOS Sonoma,Encrypted,49,0.0,73.09,Yes,5.74
AST004170,MIC1741424169,Microsoft,Surface Book 3,Desktop,2020-08-26,1228.26,2023-08-26,Europe,IT,user6392,Active,Ubuntu 22.04,Encrypted,7,62.7,68.13,No,4.18
AST004171,HP2679904170,HP,ProLiant DL380,Laptop,2023-12-02,2295.16,2024-12-01,Europe,Marketing,user5399,Active,macOS Ventura,Encrypted,1,48.25,41.95,No,0.91
AST004172,LEN4088564171,Lenovo,ThinkSystem SR650,Monitor,2018-10-08,569.68,2019-10-08,Asia Pacific,Operations,user2364,Active,,,5,39.62,77.25,No,6.06
AST004173,LEN1776874172,Lenovo,ThinkCentre M90,Laptop,2020-02-28,2354.55,2021-02-27,Europe,Finance,user9875,Active,Windows 10,Encrypted,1,36.75,85.57,No,4.67
AST004174,MIC6102194173,Microsoft,Surface Go 3,Laptop,2023-04-23,1322.69,,North America,Sales,,Active,macOS Sonoma,Encrypted,4,73.68,36.76,No,1.52
AST004175,MIC8486314174,Microsoft,Surface Laptop 4,Monitor,2022-09-21,484.54,2027-09-20,Asia Pacific,HR,user1843,In Storage,,,179,0.0,94.73,No,2.11
AST004176,DEL9467614175,Dell,Latitude 7420,Desktop,2023-05-30,1286.4,2026-05-29,Latin America,Finance,user7926,Active,Ubuntu 22.04,Encrypted,2,60.43,81.56,No,1.42
AST004177,LEN4687764176,Lenovo,ThinkPad T14,Tablet,2019-09-27,864.8,2022-09-26,Europe,Finance,user4586,In Storage,,Encrypted,337,0.0,50.91,Yes,5.1
AST004178,LEN8003114177,Lenovo,ThinkPad T14,Monitor,2020-04-28,651.22,2025-04-27,Europe,HR,user6644,Active,,,1,52.64,37.27,No,4.51
AST004179,APP6229074178,Apple,"MacBook Pro 14""",Server,2023-04-20,15019.68,2026-04-19,Europe,IT,user5563,Active,,,7,63.06,58.76,No,1.53
AST004180,HP4381434179,HP,EliteBook 840,Server,2022-11-10,11669.13,2025-11-09,Latin America,Marketing,user9169,Active,,,4,73.37,68.36,No,1.97
AST004181,MIC1316084180,Microsoft,Surface Go 3,Tablet,2021-07-04,1542.04,2024-07-03,Asia Pacific,HR,user4432,Active,,Encrypted,4,54.35,85.85,No,3.33
AST004182,APP5117084181,Apple,"MacBook Pro 16""",Laptop,2024-06-24,1213.58,2029-06-23,North America,Marketing,user6960,Active,macOS Sonoma,Encrypted,7,52.22,83.75,No,0.35
AST004183,APP3317694182,Apple,"MacBook Pro 14""",Monitor,2023-09-13,917.28,2028-09-11,Europe,Sales,user6931,Active,,,2,79.72,46.38,Yes,1.13
AST004184,APP1967434183,Apple,Mac Mini M1,Tablet,2020-02-20,1380.02,2023-02-19,North America,Sales,user4624,In Storage,,Not Encrypted,60,0.0,51.16,No,4.7
AST004185,LEN1583324184,Lenovo,ThinkPad T14,Tablet,2021-02-12,966.11,2022-02-12,Latin America,Engineering,user5325,Active,,Encrypted,2,30.8,76.11,No,3.72
AST004186,MIC9987254185,Microsoft,Surface Go 3,Tablet,2020-08-27,789.37,2023-08-27,Latin America,Sales,user5035,In Repair,,Not Encrypted,7,18.76,82.7,No,4.18
AST004187,HP6958894186,HP,ProBook 450,Tablet,2022-12-21,724.75,2027-12-20,Latin America,Finance,user5009,Active,,Encrypted,2,68.53,66.25,No,1.86
AST004188,LEN1110484187,Lenovo,ThinkPad X1 Carbon,Monitor,2022-12-08,367.33,2023-12-08,Europe,Engineering,user7806,Active,,,4,55.03,85.16,No,1.9
AST004189,MIC7338404188,Microsoft,Surface Pro 8,Laptop,2023-03-07,3198.13,2028-03-05,Asia Pacific,Finance,user3757,Active,macOS Sonoma,Encrypted,1,69.16,79.13,No,1.65
AST004190,MIC1084374189,Microsoft,Surface Go 3,Tablet,2019-10-18,1381.01,2024-10-16,Asia Pacific,Finance,user1939,Active,,Encrypted,7,42.71,80.79,Yes,5.04
AST004191,DEL7554304190,Dell,OptiPlex 7090,Server,2022-12-13,14387.52,2027-12-12,Europe,Marketing,user1588,Active,,,4,55.74,66.09,No,1.88
AST004192,LEN9699044191,Lenovo,ThinkSystem SR650,Monitor,2024-02-03,700.47,2025-02-02,North America,Marketing,user1579,Active,,,3,29.33,84.77,No,0.74
AST004193,LEN3427674192,Lenovo,ThinkPad T14,Laptop,2020-04-11,1407.14,2025-04-10,Asia Pacific,HR,user7291,Active,macOS Ventura,Encrypted,7,49.74,94.13,No,4.56
AST004194,MIC2039144193,Microsoft,Surface Go 3,Laptop,2023-06-23,2392.77,2028-06-21,Latin America,Engineering,user2713,Active,Ubuntu 22.04,Encrypted,1,33.62,73.92,No,1.36
AST004195,APP2897564194,Apple,Mac Mini M1,Monitor,2021-07-15,608.31,2022-07-15,Latin America,Operations,user3725,In Storage,,,157,0.0,87.73,No,3.3
AST004196,MIC1408834195,Microsoft,Surface Go 3,Server,2023-02-11,14772.55,2026-02-10,Europe,Sales,user1990,Active,,,0,54.61,50.3,Yes,1.72
AST004197,MIC9532604196,Microsoft,Surface Laptop 4,Laptop,2020-11-27,1701.22,2023-11-27,North America,Finance,user2438,Retired,Windows 10,Encrypted,653,0.0,0.0,No,3.93
AST004198,LEN7866184197,Lenovo,ThinkPad X1 Carbon,Tablet,2019-12-21,861.54,2024-12-19,Asia Pacific,Engineering,user5262,In Storage,,Encrypted,304,0.0,94.85,No,4.86
AST004199,MIC7809514198,Microsoft,Surface Go 3,Desktop,2021-07-30,1028.68,,Asia Pacific,Operations,user3901,In Storage,Ubuntu 22.04,Encrypted,90,0.0,64.55,No,3.26
AST004200,HP8699934199,HP,EliteBook 840,Laptop,2024-05-21,2023.76,2027-05-21,Latin America,Engineering,user5874,In Repair,Windows 11,Encrypted,9,4.68,90.09,No,0.45
AST004201,DEL3037074200,Dell,Latitude 5420,Tablet,2022-08-06,545.87,2025-08-05,Asia Pacific,Engineering,user6024,Active,,Encrypted,2,51.38,42.25,Yes,2.24
AST004202,LEN8175304201,Lenovo,ThinkPad X1 Carbon,Monitor,2022-01-12,294.59,2025-01-11,Latin America,Operations,user9529,Active,,,0,45.98,57.43,Yes,2.8
AST004203,APP4154604202,Apple,Mac Mini M1,Desktop,2019-06-17,1098.43,2024-06-15,North America,Operations,user7752,Disposed,macOS Sonoma,Encrypted,1364,0.0,0.0,Yes,5.37
AST004204,HP2043644203,HP,ProLiant DL380,Desktop,2021-05-04,1171.24,2022-05-04,Asia Pacific,Sales,user5130,Active,Ubuntu 22.04,Encrypted,7,45.63,73.61,No,3.49
AST004205,APP8037074204,Apple,"MacBook Pro 16""",Server,2020-02-22,12671.26,2023-02-21,Asia Pacific,Operations,user1875,Active,,,6,21.53,92.45,Yes,4.69
AST004206,HP9452694205,HP,EliteDesk 800,Laptop,2022-04-12,1869.03,2023-04-12,Asia Pacific,Operations,user9449,Active,Windows 11,Encrypted,4,69.5,38.12,Yes,2.55
AST004207,APP1576534206,Apple,"MacBook Pro 14""",Laptop,2021-03-19,2055.89,2024-03-18,Latin America,HR,user1428,In Storage,Windows 11,Not Encrypted,192,0.0,71.78,Yes,3.62
AST004208,HP5181954207,HP,ProLiant DL380,Laptop,2023-09-06,1144.85,2024-09-05,Latin America,Marketing,user1185,Active,macOS Ventura,Unknown,6,52.1,83.8,No,1.15
AST004209,HP2517504208,HP,ProBook 450,Server,2020-05-17,10499.94,2023-05-17,North America,Operations,user6960,Active,,,1,83.35,50.59,No,4.46
AST004210,MIC1607674209,Microsoft,Surface Laptop 4,Monitor,2021-05-31,870.91,2024-05-30,Asia Pacific,Sales,user1603,Retired,,,958,0.0,0.0,Yes,3.42
AST004211,DEL7941274210,Dell,PowerEdge R740,Tablet,2023-03-09,938.56,,North America,Finance,user7880,Active,,Encrypted,1,77.11,56.46,No,1.65
AST004212,MIC9726004211,Microsoft,Surface Go 3,Desktop,2020-03-30,865.51,,Asia Pacific,Sales,user9366,In Repair,Windows 11,Encrypted,11,15.56,88.39,No,4.59
AST004213,DEL1263714212,Dell,PowerEdge R740,Tablet,2023-07-01,593.86,2026-06-30,Europe,Sales,user8268,In Repair,,Not Encrypted,24,21.79,57.43,No,1.34
AST004214,LEN3229754213,Lenovo,ThinkPad X1 Carbon,Tablet,2021-05-01,1060.76,2022-05-01,North America,IT,,Active,,Encrypted,3,60.1,58.76,No,3.5
AST004215,LEN3525344214,Lenovo,ThinkSystem SR650,Server,2019-04-04,6591.92,2020-04-03,Europe,HR,user4014,In Storage,,,72,0.0,92.23,Yes,5.58
AST004216,MIC1186834215,Microsoft,Surface Laptop 4,Tablet,2020-08-27,1077.57,2023-08-27,Europe,Sales,user5051,Active,,Encrypted,4,77.7,59.19,Yes,4.18
AST004217,LEN1871264216,Lenovo,ThinkCentre M90,Tablet,2023-11-04,1171.54,2024-11-03,Europe,HR,user3799,In Repair,,Encrypted,22,13.22,68.54,No,0.99
AST004218,APP1321894217,Apple,"MacBook Pro 16""",Server,2021-07-12,19392.08,2024-07-11,Latin America,IT,user4290,Active,,,6,33.36,60.84,No,3.3
AST004219,APP6778284218,Apple,"MacBook Pro 14""",Monitor,2023-12-04,1015.09,2024-12-03,Latin America,Marketing,user6360,Active,,,1,50.4,43.25,No,0.91
AST004220,LEN9303224219,Lenovo,ThinkPad T14,Monitor,2024-02-06,571.91,2025-02-05,Latin America,Operations,user8174,Active,,,5,39.34,71.31,No,0.73
AST004221,MIC8668854220,Microsoft,Surface Laptop 4,Desktop,2019-01-03,1804.43,2024-01-02,Latin America,Marketing,user3949,Active,macOS Sonoma,Encrypted,2,84.74,69.77,Yes,5.83
AST004222,LEN3494034221,Lenovo,ThinkSystem SR650,Laptop,2022-09-06,1350.75,2023-09-06,Asia Pacific,Marketing,user6673,Active,Windows 10,Encrypted,1,46.13,51.89,No,2.15
AST004223,MIC5574964222,Microsoft,Surface Laptop 4,Laptop,2022-08-31,1079.15,2023-08-31,Asia Pacific,Operations,user4043,Active,Ubuntu 22.04,Encrypted,0,43.11,85.17,No,2.17
AST004224,HP9163524223,HP,EliteBook 840,Tablet,2018-04-10,1157.11,2019-04-10,Europe,Sales,user4833,Disposed,,Encrypted,1921,0.0,0.0,No,6.56
AST004225,MIC7922884224,Microsoft,Surface Laptop 4,Laptop,2024-10-07,2719.1,2029-10-06,North America,Sales,user4242,Active,macOS Ventura,Encrypted,7,63.06,59.44,No,0.07
AST004226,DEL6333034225,Dell,Latitude 5420,Server,2018-05-08,9499.52,2021-05-07,North America,Sales,,Active,,,7,31.97,51.23,Yes,6.48
AST004227,DEL6546954226,Dell,Latitude 5420,Desktop,2018-08-04,1121.03,2021-08-03,North America,Operations,user2779,Retired,macOS Ventura,Encrypted,1619,0.0,0.0,No,6.24
AST004228,HP2825864227,HP,EliteDesk 800,Tablet,2019-08-15,915.96,2020-08-14,North America,Finance,user3803,Active,,Encrypted,5,42.5,47.21,No,5.21
AST004229,LEN5430754228,Lenovo,ThinkPad X1 Carbon,Desktop,2019-08-01,1260.61,2022-07-31,North America,HR,user4913,In Storage,Ubuntu 22.04,Not Encrypted,355,0.0,89.36,Yes,5.25
AST004230,APP6832974229,Apple,"MacBook Pro 16""",Monitor,2023-07-27,270.4,2028-07-25,Latin America,Sales,user8289,In Repair,,,14,0.36,71.14,No,1.26
AST004231,APP1413084230,Apple,"MacBook Pro 16""",Server,2021-10-22,16653.53,2024-10-21,North America,Marketing,user9394,Active,,,3,38.87,72.29,No,3.03
AST004232,DEL1630784231,Dell,Latitude 7420,Desktop,2022-06-22,798.62,,Asia Pacific,IT,,In Storage,Windows 10,Encrypted,134,0.0,55.46,No,2.36
AST004233,APP1134494232,Apple,Mac Mini M1,Desktop,2024-03-28,1066.67,2025-03-28,Europe,Engineering,user3752,Active,macOS Sonoma,Encrypted,4,83.73,53.0,No,0.59
AST004234,DEL2933944233,Dell,PowerEdge R740,Desktop,2020-08-25,1143.83,2021-08-25,North America,IT,user9479,Active,Ubuntu 20.04,Encrypted,2,46.09,70.1,Yes,4.18
AST004235,APP5329174234,Apple,"MacBook Pro 14""",Monitor,2018-10-13,534.54,2023-10-12,Latin America,Engineering,,Active,,,2,56.96,69.35,No,6.05
AST004236,MIC2521144235,Microsoft,Surface Book 3,Tablet,2022-04-05,1336.11,2027-04-04,Asia Pacific,HR,user1617,Active,,Not Encrypted,5,59.41,73.83,No,2.57
AST004237,HP8675454236,HP,EliteBook 840,Desktop,2020-05-18,1427.09,2023-05-18,Asia Pacific,Sales,user2004,Active,Windows 10,Encrypted,3,34.14,36.07,Yes,4.45
AST004238,HP1208154237,HP,ProBook 450,Laptop,2024-09-08,2225.38,2025-09-08,Europe,HR,user8422,Active,macOS Ventura,Encrypted,0,57.79,86.6,No,0.15
AST004239,APP6031714238,Apple,MacBook Air M1,Tablet,2018-12-10,812.75,2023-12-09,Europe,Sales,user2918,Retired,,Encrypted,1065,0.0,0.0,Yes,5.89
AST004240,HP7151984239,HP,EliteDesk 800,Laptop,2020-07-22,2480.13,,Latin America,Sales,user1234,Disposed,Windows 11,Encrypted,1441,0.0,0.0,No,4.28
AST004241,HP3422184240,HP,ProBook 450,Monitor,2023-02-19,783.23,2024-02-19,Asia Pacific,Engineering,user2550,Active,,,7,78.76,61.58,No,1.7
AST004242,APP6882764241,Apple,"MacBook Pro 16""",Tablet,2018-09-14,841.06,2023-09-13,Asia Pacific,Finance,user9652,Retired,,Encrypted,1196,0.0,0.0,Yes,6.13
AST004243,HP4846414242,HP,EliteBook 840,Server,2023-10-09,9115.91,2028-10-07,Europe,Marketing,user9733,In Repair,,,15,26.63,78.94,No,1.06
AST004244,DEL4690504243,Dell,OptiPlex 7090,Desktop,2019-09-01,1110.69,2022-08-31,Latin America,HR,user6892,Active,Ubuntu 20.04,Encrypted,0,23.18,48.64,Yes,5.17
AST004245,APP9196234244,Apple,MacBook Air M1,Laptop,2019-07-09,2956.94,2024-07-07,Asia Pacific,Finance,user1669,Disposed,Windows 11,Encrypted,1240,0.0,0.0,Yes,5.31
AST004246,LEN8180014245,Lenovo,ThinkCentre M90,Tablet,2018-02-05,969.5,2019-02-05,Latin America,Engineering,user6611,Active,,Encrypted,1,46.77,65.14,Yes,6.74
AST004247,HP4544294246,HP,EliteDesk 800,Desktop,2021-03-22,1193.33,2022-03-22,North America,Sales,user8383,Active,Windows 11,Encrypted,2,82.16,51.68,No,3.61
AST004248,APP3345764247,Apple,"MacBook Pro 16""",Monitor,2023-02-09,505.98,2026-02-08,Latin America,IT,user5558,In Repair,,,28,5.57,32.79,No,1.72
AST004249,APP7666454248,Apple,"MacBook Pro 16""",Tablet,2021-04-05,1047.54,2022-04-05,North America,IT,user3570,Active,,Encrypted,0,47.45,75.25,No,3.57
AST004250,APP9455894249,Apple,"MacBook Pro 14""",Laptop,2018-04-16,2425.92,2023-04-15,North America,IT,user9328,In Repair,Ubuntu 20.04,Encrypted,16,15.26,87.91,Yes,6.54
AST004251,MIC5311434250,Microsoft,Surface Book 3,Laptop,2023-11-21,3230.7,2028-11-19,North America,Sales,user3859,Active,Ubuntu 20.04,Encrypted,4,45.18,91.02,No,0.94
AST004252,DEL3221784251,Dell,Latitude 7420,Desktop,2019-05-06,1318.61,2020-05-05,Latin America,Sales,user8054,In Repair,macOS Ventura,Encrypted,12,22.26,70.58,No,5.49
AST004253,APP9074434252,Apple,Mac Mini M1,Server,2022-02-28,13282.16,2023-02-28,Latin America,Operations,user8285,Active,,,6,34.57,66.21,No,2.67
AST004254,HP9048354253,HP,EliteBook 840,Monitor,2023-12-12,664.9,2026-12-11,Europe,Finance,user8287,Active,,,0,80.32,42.94,No,0.89
AST004255,APP7605454254,Apple,"MacBook Pro 14""",Tablet,2020-08-17,1377.84,2025-08-16,Europe,Engineering,user7419,Active,,Encrypted,5,82.13,77.58,Yes,4.21
AST004256,DEL9186954255,Dell,OptiPlex 7090,Server,2024-08-02,6430.47,2025-08-02,Asia Pacific,Marketing,user5565,Disposed,,,50,0.0,0.0,No,0.25
AST004257,DEL9424014256,Dell,Latitude 7420,Desktop,2018-10-26,705.48,2023-10-25,Europe,HR,user6600,Active,Windows 11,Not Encrypted,1,37.52,35.32,Yes,6.02
AST004258,MIC9135924257,Microsoft,Surface Book 3,Desktop,2018-09-07,867.6,2023-09-06,Asia Pacific,Engineering,user1982,Active,Ubuntu 20.04,Encrypted,6,81.55,69.27,No,6.15
AST004259,HP6058184258,HP,ProBook 450,Tablet,2021-03-03,917.61,2024-03-02,North America,HR,user1994,Active,,Encrypted,2,53.61,52.92,No,3.66
AST004260,MIC3377054259,Microsoft,Surface Go 3,Server,2021-04-08,10173.46,2022-04-08,Latin America,Operations,user3157,Active,,,6,84.87,36.94,No,3.56
AST004261,APP1252024260,Apple,MacBook Air M1,Tablet,2018-11-23,618.37,,Latin America,Engineering,user7445,Disposed,,Encrypted,395,0.0,0.0,Yes,5.94
AST004262,DEL4684194261,Dell,Latitude 7420,Server,2018-06-05,6700.48,2019-06-05,North America,Engineering,user5441,Retired,,,1361,0.0,0.0,No,6.41
AST004263,MIC5432864262,Microsoft,Surface Go 3,Tablet,2019-05-18,1097.59,2020-05-17,Latin America,HR,user2482,In Repair,,Encrypted,23,24.44,76.87,Yes,5.46
AST004264,APP7917734263,Apple,"MacBook Pro 14""",Monitor,2021-03-10,822.97,2026-03-09,Asia Pacific,Marketing,user6738,In Repair,,,19,17.25,30.34,No,3.64
AST004265,HP3447504264,HP,EliteBook 840,Tablet,2023-12-06,680.59,2026-12-05,Asia Pacific,Finance,user4304,Disposed,,Encrypted,300,0.0,0.0,No,0.9
AST004266,DEL9276224265,Dell,Latitude 7420,Desktop,2019-04-27,1434.54,2024-04-25,North America,HR,user6072,Active,Ubuntu 20.04,Encrypted,2,64.64,61.79,Yes,5.51
AST004267,APP7460164266,Apple,"MacBook Pro 14""",Tablet,2018-03-16,1001.34,2019-03-16,Latin America,IT,user6486,Active,,Encrypted,3,34.67,60.85,No,6.63
AST004268,APP5018234267,Apple,"MacBook Pro 16""",Monitor,2018-01-25,716.98,2019-01-25,Europe,Sales,user2422,Retired,,,301,0.0,0.0,No,6.77
AST004269,DEL3784334268,Dell,OptiPlex 7090,Laptop,2021-03-10,1304.74,2024-03-09,North America,Finance,user6526,Active,Ubuntu 20.04,Encrypted,6,33.97,94.27,Yes,3.64
AST004270,MIC9013434269,Microsoft,Surface Book 3,Desktop,2024-01-25,897.12,2027-01-24,Latin America,Marketing,user9771,Active,Ubuntu 20.04,Encrypted,3,70.43,52.84,No,0.77
AST004271,MIC4304044270,Microsoft,Surface Laptop 4,Tablet,2021-03-02,1500.9,2022-03-02,Asia Pacific,IT,,Retired,,Encrypted,607,0.0,0.0,No,3.67
AST004272,APP9984364271,Apple,"MacBook Pro 14""",Server,2020-11-11,9429.8,2021-11-11,Europe,Engineering,user8884,Active,,,4,53.45,62.89,Yes,3.97
AST004273,DEL6364864272,Dell,Latitude 7420,Laptop,2018-08-07,2228.04,2023-08-06,Asia Pacific,Sales,user6718,Active,Ubuntu 20.04,Unknown,1,27.58,69.19,Yes,6.23
AST004274,HP3453324273,HP,ProBook 450,Tablet,2022-04-26,815.86,,Europe,Engineering,user8001,In Repair,,Encrypted,15,27.12,69.13,No,2.52
AST004275,HP4323774274,HP,ProBook 450,Desktop,2020-01-19,625.32,2025-01-17,North America,Marketing,,Active,Ubuntu 22.04,Unknown,3,49.79,51.18,No,4.78
AST004276,MIC5944594275,Microsoft,Surface Pro 8,Server,2018-07-09,8096.73,2023-07-08,North America,Marketing,user8621,In Repair,,,19,10.8,80.09,No,6.31
AST004277,LEN5606724276,Lenovo,ThinkPad T14,Tablet,2024-10-05,648.07,2027-10-05,Europe,Sales,user9861,Active,,Not Encrypted,0,79.55,55.47,No,0.07
AST004278,APP3149734277,Apple,Mac Mini M1,Laptop,2018-09-26,2973.77,2021-09-25,North America,IT,user5895,Retired,macOS Ventura,Encrypted,2204,0.0,0.0,No,6.1
AST004279,HP4443174278,HP,EliteDesk 800,Laptop,2018-01-26,1476.0,2021-01-25,Asia Pacific,IT,user5805,Active,Ubuntu 22.04,Encrypted,5,65.08,43.65,No,6.76
AST004280,APP6010064279,Apple,"MacBook Pro 16""",Tablet,2020-06-14,1226.45,2023-06-14,North America,Operations,user4247,Retired,,Unknown,1104,0.0,0.0,No,4.38
AST004281,APP1542584280,Apple,"MacBook Pro 16""",Tablet,2020-08-05,790.67,2023-08-05,Europe,HR,user4115,In Storage,,Encrypted,217,0.0,39.71,No,4.24
AST004282,MIC8821914281,Microsoft,Surface Laptop 4,Tablet,2020-11-23,1049.3,,Asia Pacific,Finance,user9349,In Storage,,Encrypted,33,0.0,34.48,No,3.94
AST004283,HP5225004282,HP,EliteDesk 800,Monitor,2022-01-22,655.2,2027-01-21,Asia Pacific,Finance,user3583,Active,,,4,73.74,50.28,Yes,2.77
AST004284,MIC1415904283,Microsoft,Surface Pro 8,Desktop,2019-02-27,1603.04,2020-02-27,Europe,HR,user3221,Disposed,Ubuntu 20.04,Encrypted,1071,0.0,0.0,Yes,5.68
AST004285,DEL2502084284,Dell,Latitude 7420,Laptop,2020-01-22,1052.52,2025-01-20,Europe,Engineering,user2385,In Storage,Windows 10,Not Encrypted,357,0.0,52.89,No,4.77
AST004286,HP5180194285,HP,EliteDesk 800,Monitor,2023-08-28,204.49,2028-08-26,Asia Pacific,HR,user9000,Active,,,5,77.21,83.74,No,1.18
AST004287,DEL3283014286,Dell,PowerEdge R740,Desktop,2019-10-07,1310.63,2022-10-06,Asia Pacific,Marketing,user4892,Retired,macOS Ventura,Encrypted,947,0.0,0.0,No,5.07
AST004288,APP5972554287,Apple,"MacBook Pro 14""",Tablet,2023-03-20,721.54,2024-03-19,Europe,Engineering,user9251,Retired,,Encrypted,187,0.0,0.0,No,1.62
AST004289,DEL6185084288,Dell,OptiPlex 7090,Laptop,2020-01-21,1707.68,2025-01-19,North America,HR,user9708,Active,Windows 11,Encrypted,7,83.5,60.43,No,4.78
AST004290,MIC3087294289,Microsoft,Surface Book 3,Laptop,2021-03-31,3197.47,2024-03-30,Europe,IT,user9364,Active,Windows 11,Encrypted,0,23.97,92.59,No,3.59
AST004291,HP9155734290,HP,ProBook 450,Laptop,2023-01-29,2148.33,2026-01-28,North America,Sales,user4293,Active,macOS Ventura,Encrypted,3,80.51,52.5,Yes,1.75
AST004292,APP6622014291,Apple,"MacBook Pro 16""",Tablet,2018-09-07,915.73,2023-09-06,Asia Pacific,IT,user4243,Disposed,,Encrypted,1885,0.0,0.0,No,6.15
AST004293,DEL9288924292,Dell,Latitude 5420,Desktop,2021-03-29,1321.76,2022-03-29,North America,HR,user3732,Active,Windows 11,Encrypted,4,54.95,36.85,No,3.59
AST004294,LEN7708954293,Lenovo,ThinkPad X1 Carbon,Laptop,2024-09-22,1991.7,2027-09-22,North America,Engineering,,Active,macOS Sonoma,Encrypted,7,51.35,90.1,No,0.11
